encoding,depth,seed,tau,n_pairs,mean_fidelity,std_fidelity_over_time,median_fidelity,min_fidelity,max_fidelity,mean_infidelity,mean_log_fidelity,geometric_mean_fidelity,mean_fidelity_over_haar,median_fidelity_over_haar
learnable_seasonal_cdf_rz,6,43,12,93,0.0156729470003645,0.0279885368994018,0.0087270472020202,0.0002670824680663,0.2337301068152601,0.9843270529996354,-4.812691656980126,0.0081259579434796,256.7855636539731,142.98394135790002
learnable_seasonal_cdf_rz,6,44,12,93,0.0080858867333626,0.0222638163520428,0.0032229491172809,1.941675079921164e-05,0.2030246503768557,0.9919141132666373,-6.04320405315166,0.0023739404837185,132.4791682394141,52.80479833753032
learnable_seasonal_cdf_rz,6,45,12,93,0.0134624574062755,0.0241849636267358,0.0067224302775108,4.725215575862777e-05,0.1919955010110312,0.9865375425937244,-5.280486429360431,0.0050899542872169,220.5689021444188,110.14029766673822
learnable_seasonal_cdf_rz,6,46,12,93,0.0058019846107376,0.0167096357801513,0.0011608772834909,5.819332248554865e-06,0.1385175717138951,0.9941980153892624,-6.8970361462547904,0.0010107767884528,95.05971586232558,19.019813412715937
ry,1,42,12,93,0.0055234276221065,0.0253278014065823,0.0011050554671106,7.98320956925602e-07,0.2431467550228108,0.9944765723778936,-7.117241013000536,0.0008110012090788,90.49583816059427,18.105228773140507
ry,1,43,12,93,0.0055234276221065,0.0253278014065818,0.0011050554671106,7.9832095692558e-07,0.2431467550228058,0.9944765723778936,-7.117241013000536,0.0008110012090788,90.49583816059354,18.10522877314057
ry,1,44,12,93,0.0055234276221065,0.0253278014065817,0.0011050554671106,7.983209569255702e-07,0.2431467550228054,0.9944765723778936,-7.117241013000538,0.0008110012090788,90.49583816059328,18.105228773140908
ry,1,45,12,93,0.0055234276221065,0.0253278014065819,0.0011050554671106,7.983209569256173e-07,0.2431467550228077,0.9944765723778936,-7.1172410130005375,0.0008110012090788,90.49583816059376,18.105228773140823
ry,1,46,12,93,0.0055234276221065,0.025327801406582,0.0011050554671106,7.983209569256192e-07,0.243146755022808,0.9944765723778936,-7.117241013000536,0.0008110012090788,90.4958381605938,18.105228773140816
ry,2,42,12,93,0.0019081130389273,0.009391836541095,0.0002436268932735,4.816629332451543e-07,0.0886239963088059,0.9980918869610726,-8.525641424334427,0.0001983174706235,31.26252402978575,3.991583019394336
ry,2,43,12,93,0.0019955919838868,0.0095198849147139,0.0001794177806971,1.0646460622144325e-07,0.0840687097282521,0.9980044080161132,-9.038188704896774,0.0001187857978502,32.69577906400243,2.9395809189419886
ry,2,44,12,93,0.0013059924951853,0.0047589905164674,0.0001867283401415,4.5273770271983686e-07,0.0417341887318446,0.9986940075048144,-8.625675396608028,0.000179438972017,21.39738104111741,3.059357124878696
ry,2,45,12,93,0.0022652773646517,0.0085632071348615,0.000222816472045,2.382557849277009e-07,0.0782147672214678,0.9977347226353483,-8.31142543557375,0.0002456935732755,37.114304342453536,3.6506250779857568
ry,2,46,12,93,0.0020343132640007,0.005852678328754,0.0003012497177379,5.490161135472716e-08,0.0435039414091822,0.9979656867359994,-8.28898925247903,0.0002512683032522,33.330188517388336,4.935675375418273
ry,3,42,12,93,0.0004025360346017,0.0015911535832186,7.400925857158611e-05,4.952936140281106e-07,0.0149739715778514,0.9995974639653984,-9.453322769288013,7.842853191799597e-05,6.595150390914857,1.212567692436867
ry,3,43,12,93,0.0003128952519769,0.0008311041245843,9.626834423481368e-05,1.3460045779379324e-07,0.0072710554860664,0.999687104748023,-9.429037325208546,8.035651990948785e-05,5.126475808390479,1.5772605519431877
ry,3,44,12,93,0.0005447664967442,0.0021023608427177,0.0001049901172225,2.772691141477443e-07,0.0180849751168482,0.9994552335032556,-9.320548459253082,8.956477430043656e-05,8.925454282658482,1.7201580805749346
ry,3,45,12,93,0.0004995273736543,0.0016492268823076,9.702042730703454e-05,3.1741352580571887e-06,0.0144262851947747,0.9995004726263456,-9.185012853959469,0.0001025650984696,8.184256489953352,1.589582680998454
ry,3,46,12,93,0.0006802280121475,0.00241473562747,8.7875626514019e-05,4.507288303885215e-07,0.0187181620239547,0.9993197719878524,-9.259519942945673,9.520101609608852e-05,11.144855751025302,1.4397542648056874
ry,4,42,12,93,0.0001555132152947,0.0003409717049579,5.079268045027118e-05,8.947275866782106e-07,0.0029156564778413,0.9998444867847054,-9.766803773094402,5.732327776078893e-05,2.547928519388688,0.832187276497243
ry,4,43,12,93,0.0001595933276517,0.000496938788715,5.587192513314375e-05,5.626359763839263e-07,0.0034525565418574,0.999840406672348,-9.929071259230028,4.873703916111803e-05,2.6147770802468795,0.9154056213814272
ry,4,44,12,93,0.0001979257209492,0.000636045835237,8.372601496014978e-05,3.938549237313528e-07,0.005985482729017,0.9998020742790508,-9.738912085317168,5.894462669678035e-05,3.2428150120321906,1.371767029107094
ry,4,45,12,93,0.0001817893611849,0.0003850181051373,7.328777321177714e-05,4.908244032938223e-08,0.0030128135042434,0.9998182106388152,-9.636435407681306,6.530542756978844e-05,2.978436893654281,1.2007468763017566
